id,desc,pad2,pad1,pad0,name,dmg_range,item_damage_modifier,stat_socket_mul_1,stat_socket_mul_2,stat_socket_mul_3,stat_socket_mul_4,stat_socket_mul_5,stat_socket_mul_6,stat_socket_mul_7,stat_socket_mul_8,stat_socket_mul_9,stat_socket_mul_10,stat_alloc_1,stat_alloc_2,stat_alloc_3,stat_alloc_4,stat_alloc_5,stat_alloc_6,stat_alloc_7,stat_alloc_8,stat_alloc_9,stat_alloc_10,flags_1,flags_2,flags_3,flags_4,faction_conv_id,gem_props,socket_bonus,rand_suffix,rand_prop,delay,scale_stat_dist,ilevel,class_mask,damage_type,stat_type_1,stat_type_2,stat_type_3,stat_type_4,stat_type_5,stat_type_6,stat_type_7,stat_type_8,stat_type_9,stat_type_10,inv_type,quality
149330,,,,,Demonic Gladiator's Ringmail Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149331,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149331,,,,,Demonic Gladiator's Ringmail Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149330,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149332,,,,,Demonic Gladiator's Ringmail Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149333,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149333,,,,,Demonic Gladiator's Ringmail Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149332,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149334,,,,,Demonic Gladiator's Ringmail Armband,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149335,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149335,,,,,Demonic Gladiator's Ringmail Armband,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149334,0,0,0,0,0,0,176,64,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149336,,,,,Demonic Gladiator's Badge of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149337,0,0,0,0,0,0,176,65535,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149337,,,,,Demonic Gladiator's Badge of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149336,0,0,0,0,0,0,176,65535,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149338,,,,,Demonic Gladiator's Accolade of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149339,0,0,0,0,0,0,176,65535,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149339,,,,,Demonic Gladiator's Accolade of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149338,0,0,0,0,0,0,176,65535,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149340,,,,,Demonic Gladiator's Insignia of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149341,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149341,,,,,Demonic Gladiator's Insignia of Conquest,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149340,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149342,,,,,Demonic Gladiator's Badge of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149343,0,0,0,0,0,0,176,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149343,,,,,Demonic Gladiator's Badge of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149342,0,0,0,0,0,0,176,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149344,,,,,Demonic Gladiator's Accolade of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149345,0,0,0,0,0,0,176,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149345,,,,,Demonic Gladiator's Accolade of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149344,0,0,0,0,0,0,176,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149346,,,,,Demonic Gladiator's Insignia of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149347,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149347,,,,,Demonic Gladiator's Insignia of Dominance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149346,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149348,,,,,Demonic Gladiator's Badge of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149349,0,0,0,0,0,0,176,65535,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149349,,,,,Demonic Gladiator's Badge of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149348,0,0,0,0,0,0,176,65535,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149350,,,,,Demonic Gladiator's Accolade of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149351,0,0,0,0,0,0,176,65535,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149351,,,,,Demonic Gladiator's Accolade of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149350,0,0,0,0,0,0,176,65535,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149352,,,,,Demonic Gladiator's Insignia of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8194,9502720,0,149353,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149353,,,,,Demonic Gladiator's Insignia of Victory,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6667,0,0,0,0,0,0,0,0,0,524288,8193,9502720,0,149352,0,0,0,0,0,0,176,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
149354,,,,,Demonic Gladiator's Felweave Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149355,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
149355,,,,,Demonic Gladiator's Felweave Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149354,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
149356,,,,,Demonic Gladiator's Felweave Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149357,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
149357,,,,,Demonic Gladiator's Felweave Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149356,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
149358,,,,,Demonic Gladiator's Felweave Cowl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149359,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
149359,,,,,Demonic Gladiator's Felweave Cowl,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149358,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
149360,,,,,Demonic Gladiator's Felweave Trousers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149361,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
149361,,,,,Demonic Gladiator's Felweave Trousers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149360,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
149362,,,,,Demonic Gladiator's Felweave Raiment,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149363,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
149363,,,,,Demonic Gladiator's Felweave Raiment,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149362,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,20,4
149364,,,,,Demonic Gladiator's Felweave Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149365,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149365,,,,,Demonic Gladiator's Felweave Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149364,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149366,,,,,Demonic Gladiator's Felweave Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149367,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149367,,,,,Demonic Gladiator's Felweave Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149366,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149368,,,,,Demonic Gladiator's Felweave Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149369,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149369,,,,,Demonic Gladiator's Felweave Bracers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149368,0,0,0,0,0,0,176,256,0,5,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149370,,,,,Demonic Gladiator's Plate Chestpiece,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149371,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
149371,,,,,Demonic Gladiator's Plate Chestpiece,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149370,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,5,4
149372,,,,,Demonic Gladiator's Plate Warboots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149373,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
149373,,,,,Demonic Gladiator's Plate Warboots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149372,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,8,4
149374,,,,,Demonic Gladiator's Plate Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149375,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
149375,,,,,Demonic Gladiator's Plate Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149374,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,10,4
149376,,,,,Demonic Gladiator's Plate Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149377,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
149377,,,,,Demonic Gladiator's Plate Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149376,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4
149378,,,,,Demonic Gladiator's Plate Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149379,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
149379,,,,,Demonic Gladiator's Plate Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149378,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,7,4
149380,,,,,Demonic Gladiator's Plate Shoulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149381,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149381,,,,,Demonic Gladiator's Plate Shoulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149380,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4
149382,,,,,Demonic Gladiator's Plate Girdle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149383,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149383,,,,,Demonic Gladiator's Plate Girdle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149382,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,6,4
149384,,,,,Demonic Gladiator's Plate Wristplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8194,9502720,4,149385,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149385,,,,,Demonic Gladiator's Plate Wristplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259,7889,0,0,0,0,0,0,0,0,0,8193,9502720,4,149384,0,0,0,0,0,0,176,1,0,74,7,-1,-1,-1,-1,-1,-1,-1,-1,9,4
149388,,,,,Helm of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149389,,,,,Chest of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149390,,,,,Leggings of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149391,,,,,Pauldrons of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149392,,,,,Gloves of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149393,,,,,Cinch of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149394,,,,,Treads of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149395,,,,,Bracers of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149396,,,,,Cloak of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,190,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149397,,,,,Helm of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149398,,,,,Chest of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149399,,,,,Leggings of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149400,,,,,Pauldrons of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149401,,,,,Gloves of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149402,,,,,Cinch of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149403,,,,,Treads of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149404,,,,,Bracers of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149405,,,,,Cloak of the Fierce Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,210,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149406,,,,,Helm of the Dominant Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149407,,,,,Chest of the Dominant Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149408,,,,,Leggings of the Dominant Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149409,,,,,Pauldrons of the Dominant Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
149410,,,,,Gloves of the Dominant Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
